Country,Year,Population,GDP per capita,Labor force,Unemployment,Employers,Agriculture,Industry,Manufacturing,Services,Trade,Gross capital formation,Tax rate,Gross national expenditure,Gross savings,Gross domestic savings,Consumer price index,Import value index,Final consumption expenditure,Exports,External balance,Natural resources rents,Gini index,Development expenditure,Health expenditure,Education expenditure,School enrollment primary,School enrollment secondary,School enrollment tertiary,Individuals using the Internet,International migrant stock
176.0,1996.0,39.889852,16.1090844,16.829562,0.2214,0.052100000380000004,0.043889755380000006,0.2807914097,0.16347814710000003,0.5990601039,0.4624521926,0.22226560339999998,0.5531999999999999,1.001804977,0.20999628550000002,0.22046062679999998,0.6909333594,0.7772103008000001,0.7795393732,0.23032360799999999,-0.001804976666,0.0005927137231,0.37110000000000015,0.0078753,0.06940178679400003,0.897294162754,1.047766876,1.175732193,0.4767776871,0.013318474039999998,0.06115663279806001
176.0,1997.0,40.057389,14.73079718,17.15687,0.207,0.05239999771,0.04302210034,0.2806469877,0.1665883513,0.5958926797,0.5116625712,0.22611060179999998,0.5437799999999997,0.9982667909,0.2206868856,0.2278438109,0.7045522010999999,0.7426837028,0.7721561891000001,0.2566978901,0.0017332090559999999,0.0005273389247,0.37484000000000006,0.0077781,0.06823490132400004,0.8741089103670001,1.042828598,1.151843109,0.5054774857000001,0.02803319625,0.05721747426394001
176.0,1998.0,40.223509,15.39435146,17.432865,0.1867,0.05190000057,0.04150411966,0.278474729,0.1655254652,0.5933006351,0.5266145437,0.239270998,0.5573899999999998,1.004575597,0.2270105023,0.2346954008,0.7174760080999999,0.8765447645000001,0.7653045991999999,0.2610194733,-0.004575597175,0.0004217222765,0.3558600000000001,0.0084804,0.06927879111200004,0.9084685272309997,1.044210281,1.060979614,0.5283372879,0.04361892394,0.05484056446576001
176.0,1999.0,40.386875,15.715332270000001,17.758807,0.1548,0.06,0.03817378211,0.27895011610000003,0.1629968962,0.591744821,0.5463646695,0.2553770796,0.5766499999999998,1.019334489,0.222882874,0.23604259030000002,0.7340521932,0.8697698203,0.7639574097,0.2635150901,-0.019334489349999998,0.00038978161820000005,0.3535700000000003,0.0083854,0.06922700780800009,0.9019007111,1.0454669189999999,1.078069,0.5502772903,0.07085039678,0.053138690457200016
176.0,2000.0,40.567864,14.71306571,18.277071,0.1379,0.05630000114000001,0.03745305634,0.2796923984,0.16232590519999998,0.5919956904,0.6008233374999999,0.266403849,0.5792299999999999,1.0295561789999998,0.22327558069999998,0.2368476702,0.7592559982,1.0,0.7631523298,0.2856335793,-0.029556178809999997,0.0004995014603,0.34299999999999997,0.0088276,0.0679921818,0.9104994202000001,1.045030594,1.102659988,0.5772711182,0.1362496081,0.04066977016
176.0,2001.0,40.850412,15.35570317,18.211898,0.1035,0.05409999847,0.03677640148,0.2795534335,0.1583254041,0.5954025219,0.5799715546,0.2645903739,0.5796799999999999,1.022739171,0.22081035750000003,0.2418512025,0.7865120353999999,0.9928898901,0.7581487975000001,0.2786161916,-0.022739171429999996,0.0005538466890999999,0.3536700000000002,0.0088833,0.0676895761,0.9113584899999999,1.040246201,1.117833023,0.5978372955,0.1814872269,0.05392898842790002
176.0,2002.0,41.431558,17.02553198,19.062141,0.1115,0.05170000076,0.0348901744,0.2774577348,0.1524097061,0.5992139304999999,0.5509917924,0.26684206029999996,0.5897999999999999,1.019911894,0.22961326929999998,0.24693016629999998,0.810624649,1.060015834,0.7530698337,0.2655399492,-0.01991189404,0.0004615669452,0.3480900000000001,0.009597099999999999,0.0680052805,0.9046807097999999,1.035990982,1.118552399,0.6158797073,0.2039,0.06545345223220003
176.0,2003.0,42.187645,21.463442660000002,19.838783,0.1128,0.05320000172,0.0343115625,0.2742120444,0.1470484852,0.5987602616000001,0.534636891,0.27503471420000003,0.5899999999999995,1.022058769,0.23627210699999998,0.25297594560000003,0.8352614264,1.339281033,0.7470240544000001,0.2562890612,-0.02205876854,0.0003776405857,0.318,0.0102373,0.0756392097,0.8895581054999999,1.034238586,1.121522522,0.6396755981,0.3993,0.07779256192789999
176.0,2004.0,42.921895,24.8612828,20.512253,0.1109,0.05360000134,0.03128327033,0.26993950689999996,0.141706722,0.6009666793,0.5452418269,0.2828537752,0.5945899999999997,1.03700213,0.228063239,0.24585164469999998,0.8606467054,1.658550496,0.7541483553,0.2541198482,-0.03700213046,0.00047595159579999995,0.33299999999999996,0.0104089,0.0765912247,0.9016741943,1.036473312,1.1383043670000002,0.6609031677,0.4401,0.08604981022329998
176.0,2005.0,43.653155,26.41929686,21.285,0.0915,0.05090000153,0.02769052264,0.2716893278,0.1370917565,0.5982356309,0.5476229758,0.2938717236,0.604,1.048037595,0.22122664079999999,0.24583412859999998,0.8896371937,1.854078621,0.7541658714,0.2497926904,-0.04803759501,0.0003629812076,0.324,0.010995600000000001,0.0773195314,0.9015789032000001,1.0305699160000001,1.1734223179999999,0.6715335082999999,0.4788,0.09365519060000001
176.0,2006.0,44.397319,28.365313490000002,21.903811,0.08449999999999999,0.053699998859999994,0.02411680147,0.2693253691,0.1333521946,0.6003976797,0.5617713481,0.3056534867,0.605,1.056945298,0.2171465937,0.2487081886,0.9209112763999999,2.110314514,0.7512918114,0.252413025,-0.05694529813,0.0004399884281,0.335,0.0117702,0.0782912683,0.8836164856000001,1.0372332,1.173375473,0.6853449249000001,0.5036999999999999,0.09158678157469995
